# Monthly Averaged Component NBS
# Units = mm
# Last modified 2022-05-06 16:10:56 by ECCC
#
"Year","Month","GLERL.AHPS.Hydromet","GLERL.AHPS.Provisional","USACE.AHPS","ECCC.WCPS","ECCC.CaPA","ECCC.WATFLOOD","Residual","USACE.GLSHFS","L2SWBM.Low","L2SWBM.High"
1902,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-280.2162162162162,-9999.9,-9999.9,-9999.9
1902,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,96.51891891891893,-9999.9,-9999.9,-9999.9
1902,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,256.8648648648648,-9999.9,-9999.9,-9999.9
1902,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,868.6702702702702,-9999.9,-9999.9,-9999.9
1902,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,144.7783783783784,-9999.9,-9999.9,-9999.9
1902,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,116.7567567567568,-9999.9,-9999.9,-9999.9
1902,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,48.25945945945946,-9999.9,-9999.9,-9999.9
1902,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-116.7567567567568,-9999.9,-9999.9,-9999.9
1902,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,579.1135135135136,-9999.9,-9999.9,-9999.9
1903,1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,748.0216216216216,-9999.9,-9999.9,-9999.9
1903,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,174.3567567567567,-9999.9,-9999.9,-9999.9
1903,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,820.4108108108109,-9999.9,-9999.9,-9999.9
1903,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,583.7837837837839,-9999.9,-9999.9,-9999.9
1903,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,603.2432432432432,-9999.9,-9999.9,-9999.9
1903,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,537.081081081081,-9999.9,-9999.9,-9999.9
1903,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,627.372972972973,-9999.9,-9999.9,-9999.9
1903,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,168.9081081081081,-9999.9,-9999.9,-9999.9
1903,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,140.1081081081081,-9999.9,-9999.9,-9999.9
1903,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-96.51891891891893,-9999.9,-9999.9,-9999.9
1903,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,163.4594594594595,-9999.9,-9999.9,-9999.9
1903,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,1375.394594594595,-9999.9,-9999.9,-9999.9
1904,1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,193.0378378378379,-9999.9,-9999.9,-9999.9
1904,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,1285.881081081081,-9999.9,-9999.9,-9999.9
1904,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,868.6702702702702,-9999.9,-9999.9,-9999.9
1904,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,840.6486486486486,-9999.9,-9999.9,-9999.9
1904,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,530.854054054054,-9999.9,-9999.9,-9999.9
1904,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,93.4054054054054,-9999.9,-9999.9,-9999.9
1904,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,144.7783783783784,-9999.9,-9999.9,-9999.9
1904,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,193.0378378378379,-9999.9,-9999.9,-9999.9
1904,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,0.0,-9999.9,-9999.9,-9999.9
1904,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-72.3891891891892,-9999.9,-9999.9,-9999.9
1904,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,0.0,-9999.9,-9999.9,-9999.9
1904,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,434.3351351351351,-9999.9,-9999.9,-9999.9
1905,1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,265.427027027027,-9999.9,-9999.9,-9999.9
1905,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,1067.935135135135,-9999.9,-9999.9,-9999.9
1905,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,1206.486486486486,-9999.9,-9999.9,-9999.9
1905,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-140.1081081081081,-9999.9,-9999.9,-9999.9
1905,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,313.6864864864865,-9999.9,-9999.9,-9999.9
1905,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,373.6216216216216,-9999.9,-9999.9,-9999.9
1905,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,434.3351351351351,-9999.9,-9999.9,-9999.9
1905,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,289.5567567567568,-9999.9,-9999.9,-9999.9
1905,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,70.05405405405405,-9999.9,-9999.9,-9999.9
1905,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,168.9081081081081,-9999.9,-9999.9,-9999.9
1905,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,163.4594594594595,-9999.9,-9999.9,-9999.9
1905,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,96.51891891891893,-9999.9,-9999.9,-9999.9
1906,1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,72.3891891891892,-9999.9,-9999.9,-9999.9
1906,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-370.5081081081081,-9999.9,-9999.9,-9999.9
1906,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,217.1675675675675,-9999.9,-9999.9,-9999.9
1906,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-513.7297297297297,-9999.9,-9999.9,-9999.9
1906,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,168.9081081081081,-9999.9,-9999.9,-9999.9
1906,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,396.972972972973,-9999.9,-9999.9,-9999.9
1906,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,337.8162162162162,-9999.9,-9999.9,-9999.9
1906,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,144.7783783783784,-9999.9,-9999.9,-9999.9
1906,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,70.05405405405405,-9999.9,-9999.9,-9999.9
1906,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,48.25945945945946,-9999.9,-9999.9,-9999.9
1906,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,210.1621621621622,-9999.9,-9999.9,-9999.9
1906,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-24.12972972972973,-9999.9,-9999.9,-9999.9
1907,1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,1278.875675675676,-9999.9,-9999.9,-9999.9
1907,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,305.1243243243243,-9999.9,-9999.9,-9999.9
1907,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,386.0756756756757,-9999.9,-9999.9,-9999.9
1907,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,303.5675675675676,-9999.9,-9999.9,-9999.9
1907,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,530.854054054054,-9999.9,-9999.9,-9999.9
1907,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,70.05405405405405,-9999.9,-9999.9,-9999.9
1907,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,217.1675675675675,-9999.9,-9999.9,-9999.9
1907,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,241.2972972972973,-9999.9,-9999.9,-9999.9
1907,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,140.1081081081081,-9999.9,-9999.9,-9999.9
1907,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,168.9081081081081,-9999.9,-9999.9,-9999.9
1907,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,23.35135135135135,-9999.9,-9999.9,-9999.9
1907,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,265.427027027027,-9999.9,-9999.9,-9999.9
1908,1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,458.4648648648649,-9999.9,-9999.9,-9999.9
1908,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,1046.140540540541,-9999.9,-9999.9,-9999.9
1908,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,1013.448648648649,-9999.9,-9999.9,-9999.9
1908,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,513.7297297297297,-9999.9,-9999.9,-9999.9
1908,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,627.372972972973,-9999.9,-9999.9,-9999.9
1908,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,350.2702702702703,-9999.9,-9999.9,-9999.9
1908,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,265.427027027027,-9999.9,-9999.9,-9999.9
1908,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,289.5567567567568,-9999.9,-9999.9,-9999.9
1908,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-70.05405405405405,-9999.9,-9999.9,-9999.9
1908,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,313.6864864864865,-9999.9,-9999.9,-9999.9
1908,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-23.35135135135135,-9999.9,-9999.9,-9999.9
1908,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-24.12972972972973,-9999.9,-9999.9,-9999.9
1909,1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,410.2054054054054,-9999.9,-9999.9,-9999.9
1909,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,501.2756756756756,-9999.9,-9999.9,-9999.9
1909,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,0.0,-9999.9,-9999.9,-9999.9
1909,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,770.5945945945947,-9999.9,-9999.9,-9999.9
1909,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,627.372972972973,-9999.9,-9999.9,-9999.9
1909,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,163.4594594594595,-9999.9,-9999.9,-9999.9
1909,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,72.3891891891892,-9999.9,-9999.9,-9999.9
1909,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-48.25945945945946,-9999.9,-9999.9,-9999.9
1909,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-93.4054054054054,-9999.9,-9999.9,-9999.9
1909,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,96.51891891891893,-9999.9,-9999.9,-9999.9
1909,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,443.6756756756756,-9999.9,-9999.9,-9999.9
1909,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,313.6864864864865,-9999.9,-9999.9,-9999.9
1910,1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,1158.227027027027,-9999.9,-9999.9,-9999.9
1910,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,21.79459459459459,-9999.9,-9999.9,-9999.9
1910,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-96.51891891891893,-9999.9,-9999.9,-9999.9
1910,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,467.027027027027,-9999.9,-9999.9,-9999.9
1910,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,482.5945945945946,-9999.9,-9999.9,-9999.9
1910,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,233.5135135135135,-9999.9,-9999.9,-9999.9
1910,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,24.12972972972973,-9999.9,-9999.9,-9999.9
1910,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,24.12972972972973,-9999.9,-9999.9,-9999.9
1910,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-23.35135135135135,-9999.9,-9999.9,-9999.9
1910,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,72.3891891891892,-9999.9,-9999.9,-9999.9
1910,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,163.4594594594595,-9999.9,-9999.9,-9999.9
1910,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,217.1675675675675,-9999.9,-9999.9,-9999.9
1911,1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-265.427027027027,-9999.9,-9999.9,-9999.9
1911,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,523.0702702702703,-9999.9,-9999.9,-9999.9
1911,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-48.25945945945946,-9999.9,-9999.9,-9999.9
1911,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,116.7567567567568,-9999.9,-9999.9,-9999.9
1911,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,144.7783783783784,-9999.9,-9999.9,-9999.9
1911,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,116.7567567567568,-9999.9,-9999.9,-9999.9
1911,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-48.25945945945946,-9999.9,-9999.9,-9999.9
1911,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,48.25945945945946,-9999.9,-9999.9,-9999.9
1911,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,46.7027027027027,-9999.9,-9999.9,-9999.9
1911,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,72.3891891891892,-9999.9,-9999.9,-9999.9
1911,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,186.8108108108108,-9999.9,-9999.9,-9999.9
1911,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,217.1675675675675,-9999.9,-9999.9,-9999.9
1912,1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,289.5567567567568,-9999.9,-9999.9,-9999.9
1912,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,43.58918918918918,-9999.9,-9999.9,-9999.9
1912,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,458.4648648648649,-9999.9,-9999.9,-9999.9
1912,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,583.7837837837839,-9999.9,-9999.9,-9999.9
1912,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,699.7621621621621,-9999.9,-9999.9,-9999.9
1912,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,280.2162162162162,-9999.9,-9999.9,-9999.9
1912,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,361.9459459459459,-9999.9,-9999.9,-9999.9
1912,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,193.0378378378379,-9999.9,-9999.9,-9999.9
1912,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,210.1621621621622,-9999.9,-9999.9,-9999.9
1912,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,217.1675675675675,-9999.9,-9999.9,-9999.9
1912,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,280.2162162162162,-9999.9,-9999.9,-9999.9
1912,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,241.2972972972973,-9999.9,-9999.9,-9999.9
1913,1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,265.427027027027,-9999.9,-9999.9,-9999.9
1913,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-108.972972972973,-9999.9,-9999.9,-9999.9
1913,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,386.0756756756757,-9999.9,-9999.9,-9999.9
1913,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,1144.216216216216,-9999.9,-9999.9,-9999.9
1913,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,699.7621621621621,-9999.9,-9999.9,-9999.9
1913,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,93.4054054054054,-9999.9,-9999.9,-9999.9
1913,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,24.12972972972973,-9999.9,-9999.9,-9999.9
1913,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-24.12972972972973,-9999.9,-9999.9,-9999.9
1913,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-70.05405405405405,-9999.9,-9999.9,-9999.9
1913,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,96.51891891891893,-9999.9,-9999.9,-9999.9
1913,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,303.5675675675676,-9999.9,-9999.9,-9999.9
1913,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-96.51891891891893,-9999.9,-9999.9,-9999.9
1914,1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,506.7243243243244,-9999.9,-9999.9,-9999.9
1914,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,326.9189189189189,-9999.9,-9999.9,-9999.9
1914,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,144.7783783783784,-9999.9,-9999.9,-9999.9
1914,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-93.4054054054054,-9999.9,-9999.9,-9999.9
1914,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,554.9837837837838,-9999.9,-9999.9,-9999.9
1914,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,140.1081081081081,-9999.9,-9999.9,-9999.9
1914,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,72.3891891891892,-9999.9,-9999.9,-9999.9
1914,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,289.5567567567568,-9999.9,-9999.9,-9999.9
1914,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,116.7567567567568,-9999.9,-9999.9,-9999.9
1914,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,24.12972972972973,-9999.9,-9999.9,-9999.9
1914,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,186.8108108108108,-9999.9,-9999.9,-9999.9
1914,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,941.0594594594595,-9999.9,-9999.9,-9999.9
1915,1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-265.427027027027,-9999.9,-9999.9,-9999.9
1915,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,653.8378378378378,-9999.9,-9999.9,-9999.9
1915,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-675.6324324324324,-9999.9,-9999.9,-9999.9
1915,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,0.0,-9999.9,-9999.9,-9999.9
1915,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,458.4648648648649,-9999.9,-9999.9,-9999.9
1915,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,163.4594594594595,-9999.9,-9999.9,-9999.9
1915,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,337.8162162162162,-9999.9,-9999.9,-9999.9
1915,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,410.2054054054054,-9999.9,-9999.9,-9999.9
1915,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,233.5135135135135,-9999.9,-9999.9,-9999.9
1915,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-48.25945945945946,-9999.9,-9999.9,-9999.9
1915,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,23.35135135135135,-9999.9,-9999.9,-9999.9
1915,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,168.9081081081081,-9999.9,-9999.9,-9999.9
1916,1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,1134.097297297297,-9999.9,-9999.9,-9999.9
1916,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,435.8918918918919,-9999.9,-9999.9,-9999.9
1916,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-168.9081081081081,-9999.9,-9999.9,-9999.9
1916,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,303.5675675675676,-9999.9,-9999.9,-9999.9
1916,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,772.1513513513514,-9999.9,-9999.9,-9999.9
1916,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,23.35135135135135,-9999.9,-9999.9,-9999.9
1916,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-72.3891891891892,-9999.9,-9999.9,-9999.9
1916,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,168.9081081081081,-9999.9,-9999.9,-9999.9
1916,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-23.35135135135135,-9999.9,-9999.9,-9999.9
1916,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,96.51891891891893,-9999.9,-9999.9,-9999.9
1916,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,0.0,-9999.9,-9999.9,-9999.9
1916,12,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,699.7621621621621,-9999.9,-9999.9,-9999.9
